Station,Year,Month,Day,Daily Mean,Daily Max
East Coast Parkway,2016,Dec,9,5.4,39.6
East Coast Parkway,2016,Dec,10,5.8,26.3
East Coast Parkway,2016,Dec,11,7.9,45.4
East Coast Parkway,2016,Dec,12,10.8,42.8
East Coast Parkway,2016,Dec,13,6.8,32.4
East Coast Parkway,2016,Dec,14,7.2,34.9
East Coast Parkway,2016,Dec,15,7.9,29.2
East Coast Parkway,2016,Dec,16,7.6,46.1
East Coast Parkway,2016,Dec,17,8.6,47.2
East Coast Parkway,2016,Dec,18,7.9,43.6
East Coast Parkway,2016,Dec,19,9.4,37.8
East Coast Parkway,2016,Dec,20,11.9,42.1
East Coast Parkway,2016,Dec,21,8.3,36.7
East Coast Parkway,2016,Dec,22,6.8,42.5
East Coast Parkway,2016,Dec,23,6.5,38.9
East Coast Parkway,2016,Dec,24,7.9,44.6
East Coast Parkway,2016,Dec,25,7.6,47.2
East Coast Parkway,2016,Dec,26,8.3,26.6
East Coast Parkway,2016,Dec,27,9.4,34.9
East Coast Parkway,2016,Dec,28,9.7,33.1
East Coast Parkway,2016,Dec,29,9,40
East Coast Parkway,2016,Dec,30,8.3,38.9
East Coast Parkway,2016,Dec,31,6.5,30.2
Ang Mo Kio,2016,Jan,1,6.1,33.1
Ang Mo Kio,2016,Jan,2,5.4,47.5
Ang Mo Kio,2016,Jan,3,4.3,22
Ang Mo Kio,2016,Jan,4,6.1,28.1
Ang Mo Kio,2016,Jan,5,7.2,29.5
Ang Mo Kio,2016,Jan,6,7.6,31
Ang Mo Kio,2016,Jan,7,7.9,36
Ang Mo Kio,2016,Jan,8,7.9,32.4
Ang Mo Kio,2016,Jan,9,8.3,40.3
Ang Mo Kio,2016,Jan,10,7.2,31.7
Ang Mo Kio,2016,Jan,11,5.4,27
Ang Mo Kio,2016,Jan,12,7.6,31.7
Ang Mo Kio,2016,Jan,13,7.6,32
Ang Mo Kio,2016,Jan,14,6.5,28.4
Ang Mo Kio,2016,Jan,15,5,26.6
Ang Mo Kio,2016,Jan,16,3.6,22.7
Ang Mo Kio,2016,Jan,17,4,48.2
Ang Mo Kio,2016,Jan,18,4.7,26.6
Ang Mo Kio,2016,Jan,19,5.8,30.6
Ang Mo Kio,2016,Jan,20,5.4,26.6
Ang Mo Kio,2016,Jan,21,6.5,27.4
Ang Mo Kio,2016,Jan,22,5.4,25.9
Ang Mo Kio,2016,Jan,23,6.8,29.9
Ang Mo Kio,2016,Jan,24,9,46.4
Ang Mo Kio,2016,Jan,25,8.6,47.9
Ang Mo Kio,2016,Jan,26,7.2,32.4
Ang Mo Kio,2016,Jan,27,7.6,40.3
Ang Mo Kio,2016,Jan,28,6.5,28.1
Ang Mo Kio,2016,Jan,29,6.1,32.8
Ang Mo Kio,2016,Jan,30,7.2,29.2
Ang Mo Kio,2016,Jan,31,6.8,33.5
Ang Mo Kio,2016,Feb,1,8.3,36.7
Ang Mo Kio,2016,Feb,2,6.5,34.6
Ang Mo Kio,2016,Feb,3,6.5,36.4
Ang Mo Kio,2016,Feb,4,5.4,21.6
Ang Mo Kio,2016,Feb,5,4.7,25.6
Ang Mo Kio,2016,Feb,6,8.3,38.2
Ang Mo Kio,2016,Feb,7,10.4,43.2
Ang Mo Kio,2016,Feb,8,9.4,38.9
Ang Mo Kio,2016,Feb,9,5.4,22
Ang Mo Kio,2016,Feb,10,7.2,31.7
Ang Mo Kio,2016,Feb,11,7.2,27
Ang Mo Kio,2016,Feb,12,6.5,44.3
Ang Mo Kio,2016,Feb,13,7.6,33.1
Ang Mo Kio,2016,Feb,14,5.8,41
Ang Mo Kio,2016,Feb,15,7.6,37.8
Ang Mo Kio,2016,Feb,16,10.4,41.4
Ang Mo Kio,2016,Feb,17,8.6,38.2
Ang Mo Kio,2016,Feb,18,6.5,33.8
Ang Mo Kio,2016,Feb,19,5,32.8
Ang Mo Kio,2016,Feb,20,5.8,30.2
Ang Mo Kio,2016,Feb,21,7.6,34.9
Ang Mo Kio,2016,Feb,22,7.9,35.3
Ang Mo Kio,2016,Feb,23,8.3,34.2
Ang Mo Kio,2016,Feb,24,6.5,29.5
Ang Mo Kio,2016,Feb,25,10.4,51.8
Ang Mo Kio,2016,Feb,26,9.4,41.8
Ang Mo Kio,2016,Feb,27,8.6,34.6
Ang Mo Kio,2016,Feb,28,9.7,36
Ang Mo Kio,2016,Feb,29,10.8,43.9
Ang Mo Kio,2016,Mar,1,9.7,39.2
Ang Mo Kio,2016,Mar,2,10.4,39.2
Ang Mo Kio,2016,Mar,3,10.1,40
Ang Mo Kio,2016,Mar,4,8.3,35.3
Ang Mo Kio,2016,Mar,5,7.9,32.8
Ang Mo Kio,2016,Mar,6,7.9,32.8
Ang Mo Kio,2016,Mar,7,7.2,31.3
Ang Mo Kio,2016,Mar,8,5.4,33.5
Ang Mo Kio,2016,Mar,9,7.2,26.3
Ang Mo Kio,2016,Mar,10,5.8,28.1
Ang Mo Kio,2016,Mar,11,6.8,36.7
Ang Mo Kio,2016,Mar,12,7.6,35.3
Ang Mo Kio,2016,Mar,13,6.1,34.6
Ang Mo Kio,2016,Mar,14,6.5,28.8
Ang Mo Kio,2016,Mar,15,6.8,31.3
Ang Mo Kio,2016,Mar,16,6.1,23
Ang Mo Kio,2016,Mar,17,6.5,29.9
Ang Mo Kio,2016,Mar,18,6.5,25.9
Ang Mo Kio,2016,Mar,19,7.2,27.4
Ang Mo Kio,2016,Mar,20,5.8,22.7
Ang Mo Kio,2016,Mar,21,5,28.8
Ang Mo Kio,2016,Mar,22,5.4,31.7
Ang Mo Kio,2016,Mar,23,5.4,24.5
Ang Mo Kio,2016,Mar,24,7.2,34.6
Ang Mo Kio,2016,Mar,25,5.4,40
Ang Mo Kio,2016,Mar,26,7.9,34.9
Ang Mo Kio,2016,Mar,27,9,38.9
Ang Mo Kio,2016,Mar,28,9.7,37.1
Ang Mo Kio,2016,Mar,29,8.6,35.3
Ang Mo Kio,2016,Mar,30,7.6,34.6
Ang Mo Kio,2016,Mar,31,8.3,32
Ang Mo Kio,2016,Apr,1,7.9,33.5
Ang Mo Kio,2016,Apr,2,7.6,34.2
Ang Mo Kio,2016,Apr,3,5.4,34.6
Ang Mo Kio,2016,Apr,4,6.8,29.2
Ang Mo Kio,2016,Apr,5,6.1,31.3
Ang Mo Kio,2016,Apr,6,6.5,28.8
Ang Mo Kio,2016,Apr,7,5.4,26.3
Ang Mo Kio,2016,Apr,8,6.1,24.5
Ang Mo Kio,2016,Apr,9,4.3,28.4
Ang Mo Kio,2016,Apr,10,5.8,29.9
Ang Mo Kio,2016,Apr,11,5,23.8
Ang Mo Kio,2016,Apr,12,5.4,32.8
Ang Mo Kio,2016,Apr,13,5.8,32
Ang Mo Kio,2016,Apr,14,4.3,25.2
Ang Mo Kio,2016,Apr,15,5,35.3
Ang Mo Kio,2016,Apr,16,5,30.6
Ang Mo Kio,2016,Apr,17,6.5,32.4
Ang Mo Kio,2016,Apr,18,5.4,27
Ang Mo Kio,2016,Apr,19,7.2,31.7
Ang Mo Kio,2016,Apr,20,5,24.5
Ang Mo Kio,2016,Apr,21,7.2,26.3
Ang Mo Kio,2016,Apr,22,6.1,36
Ang Mo Kio,2016,Apr,23,4.7,23
Ang Mo Kio,2016,Apr,24,4.7,25.2
Ang Mo Kio,2016,Apr,25,4,32.8
Ang Mo Kio,2016,Apr,26,4,21.6
Ang Mo Kio,2016,Apr,27,3.6,27
Ang Mo Kio,2016,Apr,28,3.6,67
Ang Mo Kio,2016,Apr,29,3.6,28.1
Ang Mo Kio,2016,Apr,30,3.6,42.8
Ang Mo Kio,2016,May,1,5.4,27.4
Ang Mo Kio,2016,May,2,4.3,36.4
Ang Mo Kio,2016,May,3,6.1,28.4
Ang Mo Kio,2016,May,4,6.5,24.5
Ang Mo Kio,2016,May,5,4.3,27
Ang Mo Kio,2016,May,6,4.7,31
Ang Mo Kio,2016,May,7,4.3,31.7
Ang Mo Kio,2016,May,8,4,22.7
Ang Mo Kio,2016,May,9,5.4,30.6
Ang Mo Kio,2016,May,10,5.8,27
Ang Mo Kio,2016,May,11,4,28.4
Ang Mo Kio,2016,May,12,4.3,29.2
Ang Mo Kio,2016,May,13,4.3,32.4
Ang Mo Kio,2016,May,14,3.6,33.1
Ang Mo Kio,2016,May,15,4,24.1
Ang Mo Kio,2016,May,16,4.7,32.8
Ang Mo Kio,2016,May,17,3.6,30.2
Ang Mo Kio,2016,May,18,4.3,24.1
Ang Mo Kio,2016,May,19,4.3,20.5
Ang Mo Kio,2016,May,20,4.7,23.8
Ang Mo Kio,2016,May,21,6.5,27.7
Ang Mo Kio,2016,May,22,7.9,64.4
Ang Mo Kio,2016,May,23,4.7,29.9
Ang Mo Kio,2016,May,24,6.1,33.5
Ang Mo Kio,2016,May,25,5.8,31
Ang Mo Kio,2016,May,26,6.5,31.7
Ang Mo Kio,2016,May,27,6.1,25.6
Ang Mo Kio,2016,May,28,5,26.6
Ang Mo Kio,2016,May,29,4.3,20.5
Ang Mo Kio,2016,May,30,5.8,45
Ang Mo Kio,2016,May,31,4.7,25.9
Ang Mo Kio,2016,Jun,1,4.3,31.7
Ang Mo Kio,2016,Jun,2,3.2,32.8
Ang Mo Kio,2016,Jun,3,3.6,24.1
Ang Mo Kio,2016,Jun,4,3.6,24.8
Ang Mo Kio,2016,Jun,5,4,18
Ang Mo Kio,2016,Jun,6,4.7,23.4
Ang Mo Kio,2016,Jun,7,5,31
Ang Mo Kio,2016,Jun,8,4,43.6
Ang Mo Kio,2016,Jun,9,4,28.4
Ang Mo Kio,2016,Jun,10,3.6,22
Ang Mo Kio,2016,Jun,11,4.7,24.1
Ang Mo Kio,2016,Jun,12,4,24.5
Ang Mo Kio,2016,Jun,13,4.3,25.6
Ang Mo Kio,2016,Jun,14,5,25.9
Ang Mo Kio,2016,Jun,15,5.4,28.4
Ang Mo Kio,2016,Jun,16,4.3,27.7
Ang Mo Kio,2016,Jun,17,5.8,33.5
Ang Mo Kio,2016,Jun,18,3.6,18.7
Ang Mo Kio,2016,Jun,19,3.2,13.7
Ang Mo Kio,2016,Jun,20,5.4,28.1
Ang Mo Kio,2016,Jun,21,3.6,22
Ang Mo Kio,2016,Jun,22,4.7,30.2
Ang Mo Kio,2016,Jun,23,5,25.2
Ang Mo Kio,2016,Jun,24,5.8,53.3
Ang Mo Kio,2016,Jun,25,5.8,23.8
Ang Mo Kio,2016,Jun,26,5.4,30.2
Ang Mo Kio,2016,Jun,27,5,20.5
Ang Mo Kio,2016,Jun,28,6.1,27.4
Ang Mo Kio,2016,Jun,29,5.8,24.8
Ang Mo Kio,2016,Jun,30,7.2,23.8
Ang Mo Kio,2016,Jul,1,7.2,23.8
Ang Mo Kio,2016,Jul,2,7.9,25.6
Ang Mo Kio,2016,Jul,3,8.6,27.4
Ang Mo Kio,2016,Jul,4,7.9,26.6
Ang Mo Kio,2016,Jul,5,8.6,31
Ang Mo Kio,2016,Jul,6,6.1,25.2
Ang Mo Kio,2016,Jul,7,6.1,36.7
Ang Mo Kio,2016,Jul,8,6.1,39.6
Ang Mo Kio,2016,Jul,9,6.8,28.1
Ang Mo Kio,2016,Jul,10,5.8,29.5
Ang Mo Kio,2016,Jul,11,5,35.6
Ang Mo Kio,2016,Jul,12,5.8,21.6
Ang Mo Kio,2016,Jul,13,5.4,42.5
Ang Mo Kio,2016,Jul,14,4.3,40
Ang Mo Kio,2016,Jul,15,4,41
Ang Mo Kio,2016,Jul,16,4.3,26.3
Ang Mo Kio,2016,Jul,17,4,31.7
Ang Mo Kio,2016,Jul,18,4.3,25.2
Ang Mo Kio,2016,Jul,19,7.9,40.7
Ang Mo Kio,2016,Jul,20,5,33.8
Ang Mo Kio,2016,Jul,21,4,26.6
Ang Mo Kio,2016,Jul,22,4.3,25.6
Ang Mo Kio,2016,Jul,23,5,31
Ang Mo Kio,2016,Jul,24,3.2,21.2
Ang Mo Kio,2016,Jul,25,4.7,65.5
Ang Mo Kio,2016,Jul,26,4,51.5
Ang Mo Kio,2016,Jul,27,4,20.9
Ang Mo Kio,2016,Jul,28,4.7,35.6
Ang Mo Kio,2016,Jul,29,5.8,27.4
Ang Mo Kio,2016,Jul,30,4.7,22
Ang Mo Kio,2016,Jul,31,4.7,23.4
Ang Mo Kio,2016,Aug,1,5.4,31.3
Ang Mo Kio,2016,Aug,2,7.6,29.9
Ang Mo Kio,2016,Aug,3,6.8,56.2
Ang Mo Kio,2016,Aug,4,6.8,29.5
Ang Mo Kio,2016,Aug,5,6.5,25.9
Ang Mo Kio,2016,Aug,6,5,24.1
Ang Mo Kio,2016,Aug,7,6.1,31.7
Ang Mo Kio,2016,Aug,8,5.8,22
Ang Mo Kio,2016,Aug,9,5.8,28.4
Ang Mo Kio,2016,Aug,10,6.1,25.6
Ang Mo Kio,2016,Aug,11,5.8,68.4
Ang Mo Kio,2016,Aug,12,5,32
Ang Mo Kio,2016,Aug,13,5,25.2
Ang Mo Kio,2016,Aug,14,7.6,33.1
Ang Mo Kio,2016,Aug,15,6.5,24.1
Ang Mo Kio,2016,Aug,16,6.8,26.6
Ang Mo Kio,2016,Aug,17,6.8,28.4
Ang Mo Kio,2016,Aug,18,7.6,36
Ang Mo Kio,2016,Aug,19,7.6,41.8
Ang Mo Kio,2016,Aug,20,6.8,28.1
Ang Mo Kio,2016,Aug,21,6.1,41
Ang Mo Kio,2016,Aug,22,4.7,20.2
Ang Mo Kio,2016,Aug,23,5,29.9
Ang Mo Kio,2016,Aug,24,7.9,44.3
Ang Mo Kio,2016,Aug,25,7.2,29.5
Ang Mo Kio,2016,Aug,26,7.6,39.6
Ang Mo Kio,2016,Aug,27,5.4,31
Ang Mo Kio,2016,Aug,28,4.3,20.9
Ang Mo Kio,2016,Aug,29,6.8,29.2
Ang Mo Kio,2016,Aug,30,5.8,35.3
Ang Mo Kio,2016,Aug,31,4.3,26.6
Ang Mo Kio,2016,Sep,1,3.6,29.2
Ang Mo Kio,2016,Sep,2,5,23.4
Ang Mo Kio,2016,Sep,3,5,22.7
Ang Mo Kio,2016,Sep,4,4,31.3
Ang Mo Kio,2016,Sep,5,5,25.6
Ang Mo Kio,2016,Sep,6,6.8,30.6
Ang Mo Kio,2016,Sep,7,6.5,42.5
Ang Mo Kio,2016,Sep,8,6.1,33.1
Ang Mo Kio,2016,Sep,9,5,38.5
Ang Mo Kio,2016,Sep,10,5,30.6
Ang Mo Kio,2016,Sep,11,6.1,41.8
Ang Mo Kio,2016,Sep,12,3.6,27.4
Ang Mo Kio,2016,Sep,13,5.4,27.4
Ang Mo Kio,2016,Sep,14,5.4,40
Ang Mo Kio,2016,Sep,15,4.7,23.8
Ang Mo Kio,2016,Sep,16,7.6,46.4
Ang Mo Kio,2016,Sep,17,4.7,26.6
Ang Mo Kio,2016,Sep,18,5.4,49.3
Ang Mo Kio,2016,Sep,19,6.1,26.3
Ang Mo Kio,2016,Sep,20,8.3,39.6
Ang Mo Kio,2016,Sep,21,6.1,35.3
Ang Mo Kio,2016,Sep,22,5,23.4
Ang Mo Kio,2016,Sep,23,5.4,31.3
Ang Mo Kio,2016,Sep,24,5.4,25.6
Ang Mo Kio,2016,Sep,25,5.4,31.3
Ang Mo Kio,2016,Sep,26,5.4,29.2
Ang Mo Kio,2016,Sep,27,4.3,22
Ang Mo Kio,2016,Sep,28,6.5,28.4
Ang Mo Kio,2016,Sep,29,5.8,33.8
Ang Mo Kio,2016,Sep,30,5,33.8
Ang Mo Kio,2016,Oct,1,5.4,33.1
Ang Mo Kio,2016,Oct,2,6.1,35.6
Ang Mo Kio,2016,Oct,3,6.5,36.4
Ang Mo Kio,2016,Oct,4,5.4,33.5
Ang Mo Kio,2016,Oct,5,5.4,27.7
Ang Mo Kio,2016,Oct,6,4.3,30.6
Ang Mo Kio,2016,Oct,7,4.7,39.6
Ang Mo Kio,2016,Oct,8,4.7,23
Ang Mo Kio,2016,Oct,9,4.7,25.2
Ang Mo Kio,2016,Oct,10,6.5,31.7
Ang Mo Kio,2016,Oct,11,7.9,38.2
Ang Mo Kio,2016,Oct,12,7.9,33.8
Ang Mo Kio,2016,Oct,13,7.6,33.1
Ang Mo Kio,2016,Oct,14,8.3,50.4
Ang Mo Kio,2016,Oct,15,7.2,37.4
Ang Mo Kio,2016,Oct,16,7.9,41.8
Ang Mo Kio,2016,Oct,17,7.2,27.7
Ang Mo Kio,2016,Oct,18,6.5,25.2
Ang Mo Kio,2016,Oct,19,6.1,51.1
Ang Mo Kio,2016,Oct,20,5.8,23.8
Ang Mo Kio,2016,Oct,21,5,25.6
Ang Mo Kio,2016,Oct,22,6.5,34.2
Ang Mo Kio,2016,Oct,23,3.6,19.4
Ang Mo Kio,2016,Oct,24,4.7,25.6
Ang Mo Kio,2016,Oct,25,5.4,30.2
Ang Mo Kio,2016,Oct,26,5,24.8
Ang Mo Kio,2016,Oct,27,4.3,24.5
Ang Mo Kio,2016,Oct,28,3.2,36.4
Ang Mo Kio,2016,Oct,29,5,36
Ang Mo Kio,2016,Oct,30,4.3,27.7
Ang Mo Kio,2016,Oct,31,5.4,25.2
Ang Mo Kio,2016,Nov,1,4.7,63.7
Ang Mo Kio,2016,Nov,2,5.4,36.7
Ang Mo Kio,2016,Nov,3,5.8,26.3
Ang Mo Kio,2016,Nov,4,5,24.1
Ang Mo Kio,2016,Nov,5,5.8,27
Ang Mo Kio,2016,Nov,6,5.4,24.5
Ang Mo Kio,2016,Nov,7,4,24.1
Ang Mo Kio,2016,Nov,8,4.7,23.4
Ang Mo Kio,2016,Nov,9,4.7,24.5
Ang Mo Kio,2016,Nov,10,4.7,26.6
Ang Mo Kio,2016,Nov,11,3.6,31.3
Ang Mo Kio,2016,Nov,12,3.6,31.3
Ang Mo Kio,2016,Nov,13,4,26.3
Ang Mo Kio,2016,Nov,14,4,36.7
Ang Mo Kio,2016,Nov,15,4.7,30.2
Ang Mo Kio,2016,Nov,16,4,35.3
Ang Mo Kio,2016,Nov,17,4,29.9
Ang Mo Kio,2016,Nov,18,3.6,34.9
Ang Mo Kio,2016,Nov,19,3.6,20.5
Ang Mo Kio,2016,Nov,20,4.3,25.6
Ang Mo Kio,2016,Nov,21,6.1,24.8
Ang Mo Kio,2016,Nov,22,4.7,24.1
Ang Mo Kio,2016,Nov,23,6.1,34.9
Ang Mo Kio,2016,Nov,24,5.4,24.5
Ang Mo Kio,2016,Nov,25,4.7,28.8
Ang Mo Kio,2016,Nov,26,3.6,25.9
Ang Mo Kio,2016,Nov,27,5.8,29.2
Ang Mo Kio,2016,Nov,28,6.1,28.8
Ang Mo Kio,2016,Nov,29,5.8,31.3
Ang Mo Kio,2016,Nov,30,5.8,29.5
Ang Mo Kio,2016,Dec,1,5.4,23.8
Ang Mo Kio,2016,Dec,2,6.1,28.8
Ang Mo Kio,2016,Dec,3,3.6,18.7
Ang Mo Kio,2016,Dec,4,5.4,20.9
Ang Mo Kio,2016,Dec,5,5.4,25.6
Ang Mo Kio,2016,Dec,6,4.7,29.5
Ang Mo Kio,2016,Dec,7,5.4,23.8
Ang Mo Kio,2016,Dec,8,5.4,28.4
Ang Mo Kio,2016,Dec,9,4,38.9
Ang Mo Kio,2016,Dec,10,4.7,24.1
Ang Mo Kio,2016,Dec,11,6.1,32.4
Ang Mo Kio,2016,Dec,12,8.3,36
Ang Mo Kio,2016,Dec,13,5.4,29.5
Ang Mo Kio,2016,Dec,14,5,36.7
Ang Mo Kio,2016,Dec,15,5.4,28.1
Ang Mo Kio,2016,Dec,16,5,21.2
Ang Mo Kio,2016,Dec,17,5.4,24.1
Ang Mo Kio,2016,Dec,18,5,32.8
Ang Mo Kio,2016,Dec,19,7.2,30.6
Ang Mo Kio,2016,Dec,20,9,42.1
Ang Mo Kio,2016,Dec,21,6.5,30.2
Ang Mo Kio,2016,Dec,22,4,40.7
Ang Mo Kio,2016,Dec,23,4.7,24.8
Ang Mo Kio,2016,Dec,24,5,32
Ang Mo Kio,2016,Dec,25,5.4,27.4
Ang Mo Kio,2016,Dec,26,5.8,22.7
Ang Mo Kio,2016,Dec,27,6.5,32
Ang Mo Kio,2016,Dec,28,6.8,28.4
Ang Mo Kio,2016,Dec,29,6.1,29.9
Ang Mo Kio,2016,Dec,30,6.5,35.6
Ang Mo Kio,2016,Dec,31,4.7,25.6
Tuas South,2016,Jan,1,6.1,29.2
Tuas South,2016,Jan,2,4.3,23
Tuas South,2016,Jan,3,5.8,20.5
Tuas South,2016,Jan,4,3.6,23.8
Tuas South,2016,Jan,5,4.3,23.8
Tuas South,2016,Jan,6,3.6,17.3
Tuas South,2016,Jan,7,5.4,24.5
Tuas South,2016,Jan,8,5,56.5
Tuas South,2016,Jan,9,5.8,27.4
Tuas South,2016,Jan,10,5.4,20.9
Tuas South,2016,Jan,11,4,37.4
Tuas South,2016,Jan,12,5,21.6
Tuas South,2016,Jan,13,5,22
Tuas South,2016,Jan,14,4,34.2
Tuas South,2016,Jan,15,3.6,16.2
Tuas South,2016,Jan,16,4,15.1
Tuas South,2016,Jan,17,3.2,23
Tuas South,2016,Jan,18,5.8,20.2
Tuas South,2016,Jan,19,4.7,30.6
Tuas South,2016,Jan,20,6.5,20.9
Tuas South,2016,Jan,21,4,19.4
Tuas South,2016,Jan,22,4.7,24.1
Tuas South,2016,Jan,23,5.8,37.1
Tuas South,2016,Jan,24,7.2,29.9
Tuas South,2016,Jan,25,6.1,26.6
Tuas South,2016,Jan,26,5,24.5
Tuas South,2016,Jan,27,4.3,20.9
Tuas South,2016,Jan,28,5.8,38.5
Tuas South,2016,Jan,29,5,24.8
Tuas South,2016,Jan,30,6.5,24.5
Tuas South,2016,Jan,31,6.5,30.2
Tuas South,2016,Feb,1,7.2,24.8
Tuas South,2016,Feb,2,6.5,32.8
Tuas South,2016,Feb,3,6.8,18.4
Tuas South,2016,Feb,4,6.1,22
Tuas South,2016,Feb,5,5.4,16.6
Tuas South,2016,Feb,6,6.8,26.6
Tuas South,2016,Feb,7,9.7,36.4
Tuas South,2016,Feb,8,7.9,25.2
Tuas South,2016,Feb,9,6.8,20.9
Tuas South,2016,Feb,10,6.8,24.8
Tuas South,2016,Feb,11,5,21.2
Tuas South,2016,Feb,12,5.8,18.7
Tuas South,2016,Feb,13,4,43.6
Tuas South,2016,Feb,14,3.6,22.3
Tuas South,2016,Feb,15,4.3,25.2
Tuas South,2016,Feb,16,7.6,33.1
Tuas South,2016,Feb,17,6.8,28.1
Tuas South,2016,Feb,18,5.4,20.5
Tuas South,2016,Feb,19,4.7,22.7
Tuas South,2016,Feb,20,6.5,22.7
Tuas South,2016,Feb,21,6.8,26.3
Tuas South,2016,Feb,22,6.1,21.2
Tuas South,2016,Feb,23,6.1,25.6
Tuas South,2016,Feb,24,6.5,22
Tuas South,2016,Feb,25,8.3,32
Tuas South,2016,Feb,26,7.2,22.3
Tuas South,2016,Feb,27,7.2,26.3
Tuas South,2016,Feb,28,7.2,26.3
Tuas South,2016,Feb,29,7.6,30.2
Tuas South,2016,Mar,1,7.2,27
Tuas South,2016,Mar,2,7.9,27.4
Tuas South,2016,Mar,3,6.8,27.4
Tuas South,2016,Mar,4,6.1,20.2
Tuas South,2016,Mar,5,5,32.4
Tuas South,2016,Mar,6,5.4,22.7
Tuas South,2016,Mar,7,4,22
Tuas South,2016,Mar,8,3.6,22.3
Tuas South,2016,Mar,9,4.7,22
Tuas South,2016,Mar,10,5,25.6
Tuas South,2016,Mar,11,4.3,21.6
Tuas South,2016,Mar,12,6.5,21.6
Tuas South,2016,Mar,13,4.3,25.9
Tuas South,2016,Mar,14,4.3,43.2
Tuas South,2016,Mar,15,5.4,20.5
Tuas South,2016,Mar,16,5.8,21.6
Tuas South,2016,Mar,17,5,20.2
Tuas South,2016,Mar,18,4.7,21.6
Tuas South,2016,Mar,19,4.7,22.7
Tuas South,2016,Mar,20,4.7,18.4
Tuas South,2016,Mar,21,5,18.7
Tuas South,2016,Mar,22,7.6,32.4
Tuas South,2016,Mar,23,7.6,22
Tuas South,2016,Mar,24,3.6,28.1
Tuas South,2016,Mar,25,5.8,35.3
Tuas South,2016,Mar,26,5.8,24.8
Tuas South,2016,Mar,27,7.2,31.3
Tuas South,2016,Mar,28,6.5,25.6
Tuas South,2016,Mar,29,6.1,24.1
Tuas South,2016,Mar,30,5.8,21.2
Tuas South,2016,Mar,31,6.1,22
Tuas South,2016,Apr,1,5.8,21.2
Tuas South,2016,Apr,2,4.7,23.4
Tuas South,2016,Apr,3,3.6,21.6
Tuas South,2016,Apr,4,4,31.7
Tuas South,2016,Apr,5,3.6,24.1
Tuas South,2016,Apr,6,4.7,19.4
Tuas South,2016,Apr,7,5,19.4
Tuas South,2016,Apr,8,4.3,18.7
Tuas South,2016,Apr,9,3.6,32.8
Tuas South,2016,Apr,10,4.7,19.4
Tuas South,2016,Apr,11,5.8,24.5
Tuas South,2016,Apr,12,7.6,26.3
Tuas South,2016,Apr,13,8.6,35.6
Tuas South,2016,Apr,14,7.9,23.4
Tuas South,2016,Apr,15,6.8,40.7
Tuas South,2016,Apr,16,4.7,18.4
Tuas South,2016,Apr,17,5.4,63.7
Tuas South,2016,Apr,18,4.7,20.5
Tuas South,2016,Apr,19,4.7,20.5
Tuas South,2016,Apr,20,4.3,29.2
Tuas South,2016,Apr,21,4.3,19.1
Tuas South,2016,Apr,22,4,20.2
Tuas South,2016,Apr,23,3.2,23.8
Tuas South,2016,Apr,24,6.5,26.3
Tuas South,2016,Apr,25,4.3,21.6
Tuas South,2016,Apr,26,8.3,34.6
Tuas South,2016,Apr,27,5.4,23.8
Tuas South,2016,Apr,28,4.3,20.5
Tuas South,2016,Apr,29,3.2,25.9
Tuas South,2016,Apr,30,6.1,26.6
Tuas South,2016,May,1,4.3,23.4
Tuas South,2016,May,2,2.5,18.7
Tuas South,2016,May,3,5,38.2
Tuas South,2016,May,4,3.2,17.3
Tuas South,2016,May,5,3.2,20.2
Tuas South,2016,May,6,5,31.3
Tuas South,2016,May,7,3.6,29.5
Tuas South,2016,May,8,5.8,19.1
Tuas South,2016,May,9,3.6,24.1
Tuas South,2016,May,10,4.7,21.2
Tuas South,2016,May,11,6.1,28.8
Tuas South,2016,May,12,6.5,21.6
Tuas South,2016,May,13,6.1,26.6
Tuas South,2016,May,14,3.2,18
Tuas South,2016,May,15,6.1,23.8
Tuas South,2016,May,16,6.1,29.9
Tuas South,2016,May,17,4.7,18
Tuas South,2016,May,18,6.1,46.4
Tuas South,2016,May,19,5.8,18.7
Tuas South,2016,May,20,5.4,18.7
Tuas South,2016,May,21,10.4,43.9
Tuas South,2016,May,22,8.3,41.4
Tuas South,2016,May,23,5.4,20.5
Tuas South,2016,May,24,6.8,49.7
Tuas South,2016,May,25,5.8,41
Tuas South,2016,May,26,9,34.9
Tuas South,2016,May,27,7.2,24.1
Tuas South,2016,May,28,7.2,27.4
Tuas South,2016,May,29,6.1,19.4
Tuas South,2016,May,30,9.4,54
Tuas South,2016,May,31,8.3,34.9
Tuas South,2016,Jun,1,4,39.2
Tuas South,2016,Jun,2,3.6,16.9
Tuas South,2016,Jun,3,4.3,19.8
Tuas South,2016,Jun,4,4,39.6
Tuas South,2016,Jun,5,4.7,18
Tuas South,2016,Jun,6,4.3,20.5
Tuas South,2016,Jun,7,4.7,24.5
Tuas South,2016,Jun,8,6.8,52.2
Tuas South,2016,Jun,9,5.4,31.7
Tuas South,2016,Jun,10,6.5,66.2
Tuas South,2016,Jun,11,7.6,23.8
Tuas South,2016,Jun,12,7.9,24.1
Tuas South,2016,Jun,13,5.8,23.4
Tuas South,2016,Jun,14,6.1,22.3
Tuas South,2016,Jun,15,6.8,24.1
Tuas South,2016,Jun,16,6.1,33.1
Tuas South,2016,Jun,17,9.4,45
Tuas South,2016,Jun,18,7.2,29.2
